,Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,day_of_week,hours
3016,21/02/18 22:00,1083,5,SB_MID,2,South,199,0,,16763,15,4,192,0,3,0,0,3,22
3017,21/02/18 22:00,1083,6,SB_NS,2,South,316,0,,16046,13,5,303,0,4,0,4,3,22
3018,21/02/18 23:00,1083,1,NB_NS,1,North,102,0,,16261,49,0,95,0,5,0,2,3,23
3019,21/02/18 23:00,1083,2,NB_MID,1,North,144,0,,16547,28,1,138,0,4,0,1,3,23
3020,21/02/18 23:00,1083,3,NB_OS,1,North,54,0,,17346,0,0,54,0,0,0,0,3,23
3021,21/02/18 23:00,1083,4,SB_OS,2,South,45,0,,17796,0,3,42,0,0,0,0,3,23
3022,21/02/18 23:00,1083,5,SB_MID,2,South,122,0,,17482,8,1,119,0,1,0,1,3,23
3023,21/02/18 23:00,1083,6,SB_NS,2,South,161,0,,16344,43,2,149,0,5,2,3,3,23
3024,22/02/18 00:00,1083,1,NB_NS,1,North,44,0,,16004,0,0,44,0,0,0,0,4,0
3025,22/02/18 00:00,1083,2,NB_MID,1,North,82,0,,16606,49,0,78,0,4,0,0,4,0
3026,22/02/18 00:00,1083,3,NB_OS,1,North,20,0,,15931,0,0,20,0,0,0,0,4,0
3027,22/02/18 00:00,1083,4,SB_OS,2,South,16,0,,17483,0,1,15,0,0,0,0,4,0
3028,22/02/18 00:00,1083,5,SB_MID,2,South,79,0,,17975,13,0,78,0,0,1,0,4,0
3029,22/02/18 00:00,1083,6,SB_NS,2,South,86,0,,16734,93,1,77,0,5,3,0,4,0
3030,22/02/18 01:00,1083,1,NB_NS,1,North,27,0,,16029,74,1,24,0,1,1,0,4,1
3031,22/02/18 01:00,1083,2,NB_MID,1,North,32,0,,17439,62,1,29,0,1,1,0,4,1
3032,22/02/18 01:00,1083,3,NB_OS,1,North,4,0,,15903,0,0,4,0,0,0,0,4,1
3033,22/02/18 01:00,1083,4,SB_OS,2,South,14,0,,16468,0,0,14,0,0,0,0,4,1
3034,22/02/18 01:00,1083,5,SB_MID,2,South,52,0,,18237,19,2,49,0,1,0,0,4,1
3035,22/02/18 01:00,1083,6,SB_NS,2,South,41,0,,15766,98,2,35,0,4,0,0,4,1
3036,22/02/18 02:00,1083,1,NB_NS,1,North,24,0,,14294,42,1,22,0,1,0,0,4,2
3037,22/02/18 02:00,1083,2,NB_MID,1,North,23,0,,17705,0,0,23,0,0,0,0,4,2
3038,22/02/18 02:00,1083,3,NB_OS,1,North,3,0,,19445,333,0,2,0,1,0,0,4,2
3039,22/02/18 02:00,1083,4,SB_OS,2,South,10,0,,15556,0,2,8,0,0,0,0,4,2
3040,22/02/18 02:00,1083,5,SB_MID,2,South,31,0,,17679,65,2,27,0,2,0,0,4,2
3041,22/02/18 02:00,1083,6,SB_NS,2,South,52,0,,16629,115,1,45,0,4,2,0,4,2
3042,22/02/18 03:00,1083,1,NB_NS,1,North,35,0,,17357,86,0,32,0,3,0,0,4,3
3043,22/02/18 03:00,1083,2,NB_MID,1,North,31,0,,17276,97,0,28,0,2,1,0,4,3
3044,22/02/18 03:00,1083,3,NB_OS,1,North,4,0,,20069,0,0,4,0,0,0,0,4,3
3045,22/02/18 03:00,1083,4,SB_OS,2,South,14,0,,17143,71,1,12,0,1,0,0,4,3
3046,22/02/18 03:00,1083,5,SB_MID,2,South,36,0,,16381,56,0,34,0,2,0,0,4,3
3047,22/02/18 03:00,1083,6,SB_NS,2,South,51,0,,16492,78,1,46,0,3,1,0,4,3
3048,22/02/18 04:00,1083,1,NB_NS,1,North,42,0,,15569,48,1,39,0,2,0,0,4,4
3049,22/02/18 04:00,1083,2,NB_MID,1,North,29,0,,16121,103,1,25,0,3,0,0,4,4
3050,22/02/18 04:00,1083,3,NB_OS,1,North,12,0,,17431,0,0,12,0,0,0,0,4,4
3051,22/02/18 04:00,1083,4,SB_OS,2,South,7,0,,17381,0,0,7,0,0,0,0,4,4
3052,22/02/18 04:00,1083,5,SB_MID,2,South,38,0,,18004,26,0,37,0,1,0,0,4,4
3053,22/02/18 04:00,1083,6,SB_NS,2,South,56,0,,15977,71,2,50,0,2,2,0,4,4
3054,22/02/18 05:00,1083,1,NB_NS,1,North,153,0,,16042,20,1,146,0,1,2,3,4,5
3055,22/02/18 05:00,1083,2,NB_MID,1,North,152,0,,16458,53,1,143,0,4,4,0,4,5
3056,22/02/18 05:00,1083,3,NB_OS,1,North,67,0,,17442,15,0,66,0,1,0,0,4,5
3057,22/02/18 05:00,1083,4,SB_OS,2,South,57,0,,17870,18,1,54,0,1,0,1,4,5
3058,22/02/18 05:00,1083,5,SB_MID,2,South,111,0,,17327,27,5,103,0,2,1,0,4,5
3059,22/02/18 05:00,1083,6,SB_NS,2,South,136,0,,16487,103,1,121,0,11,3,0,4,5
3060,22/02/18 06:00,1083,1,NB_NS,1,North,359,0,,14857,58,3,324,0,20,1,11,4,6
3061,22/02/18 06:00,1083,2,NB_MID,1,North,452,0,,15315,60,3,421,0,22,5,1,4,6
3062,22/02/18 06:00,1083,3,NB_OS,1,North,406,0,,16023,15,0,400,0,6,0,0,4,6
3063,22/02/18 06:00,1083,4,SB_OS,2,South,231,0,,17235,22,4,222,0,4,1,0,4,6
3064,22/02/18 06:00,1083,5,SB_MID,2,South,261,0,,17411,27,11,242,1,7,0,0,4,6
3065,22/02/18 06:00,1083,6,SB_NS,2,South,347,0,,16615,72,4,315,0,24,1,3,4,6
3066,22/02/18 07:00,1083,1,NB_NS,1,North,839,0,,12693,26,6,799,0,20,2,12,4,7
3067,22/02/18 07:00,1083,2,NB_MID,1,North,1091,0,,11326,24,5,1058,0,26,0,2,4,7
3068,22/02/18 07:00,1083,3,NB_OS,1,North,1186,0,,11437,24,7,1142,1,26,2,8,4,7
3069,22/02/18 07:00,1083,4,SB_OS,2,South,539,0,,15798,19,9,520,0,8,2,0,4,7
3070,22/02/18 07:00,1083,5,SB_MID,2,South,574,0,,15239,30,17,540,0,17,0,0,4,7
3071,22/02/18 07:00,1083,6,SB_NS,2,South,825,0,,14854,47,5,770,3,35,4,8,4,7
3072,22/02/18 08:00,1083,1,NB_NS,1,North,745,0,,12792,48,5,693,4,34,2,7,4,8
3073,22/02/18 08:00,1083,2,NB_MID,1,North,940,0,,12755,49,5,889,0,41,5,0,4,8
3074,22/02/18 08:00,1083,3,NB_OS,1,North,1013,0,,12873,26,3,982,1,25,1,1,4,8
3075,22/02/18 08:00,1083,4,SB_OS,2,South,611,0,,15534,28,14,579,0,16,1,1,4,8
3076,22/02/18 08:00,1083,5,SB_MID,2,South,604,0,,14903,43,21,556,1,25,1,0,4,8
3077,22/02/18 08:00,1083,6,SB_NS,2,South,941,0,,14044,38,5,888,1,31,5,11,4,8
3078,22/02/18 09:00,1083,1,NB_NS,1,North,622,0,,13349,59,4,570,1,35,2,10,4,9
3079,22/02/18 09:00,1083,2,NB_MID,1,North,769,0,,13635,60,4,716,3,40,6,0,4,9
3080,22/02/18 09:00,1083,3,NB_OS,1,North,778,0,,14210,33,1,749,1,25,1,1,4,9
3081,22/02/18 09:00,1083,4,SB_OS,2,South,451,0,,16586,33,15,421,0,15,0,0,4,9
3082,22/02/18 09:00,1083,5,SB_MID,2,South,487,0,,16074,55,16,443,1,27,0,0,4,9
3083,22/02/18 09:00,1083,6,SB_NS,2,South,702,0,,15091,73,4,636,3,46,5,8,4,9
3084,22/02/18 10:00,1083,1,NB_NS,1,North,595,0,,13674,66,6,536,2,34,5,12,4,10
3085,22/02/18 10:00,1083,2,NB_MID,1,North,647,0,,14707,53,8,601,3,32,2,1,4,10
3086,22/02/18 10:00,1083,3,NB_OS,1,North,513,0,,15453,45,2,487,1,23,0,0,4,10
3087,22/02/18 10:00,1083,4,SB_OS,2,South,426,0,,16393,47,11,394,1,19,1,0,4,10
3088,22/02/18 10:00,1083,5,SB_MID,2,South,448,0,,15724,38,15,415,1,14,3,0,4,10
3089,22/02/18 10:00,1083,6,SB_NS,2,South,597,0,,14842,77,2,539,0,34,12,10,4,10
3090,22/02/18 11:00,1083,1,NB_NS,1,North,546,0,,13730,49,2,507,2,27,0,8,4,11
3091,22/02/18 11:00,1083,2,NB_MID,1,North,605,0,,14400,63,7,554,4,37,1,2,4,11
3092,22/02/18 11:00,1083,3,NB_OS,1,North,508,0,,15163,37,1,488,0,19,0,0,4,11
3093,22/02/18 11:00,1083,4,SB_OS,2,South,451,0,,16408,29,14,422,2,12,1,0,4,11
3094,22/02/18 11:00,1083,5,SB_MID,2,South,561,0,,15757,41,17,520,1,23,0,0,4,11
3095,22/02/18 11:00,1083,6,SB_NS,2,South,653,0,,14980,57,6,599,0,33,4,11,4,11
3096,22/02/18 12:00,1083,1,NB_NS,1,North,649,0,,13802,62,0,597,4,37,3,8,4,12
3097,22/02/18 12:00,1083,2,NB_MID,1,North,611,0,,14689,57,5,570,0,35,0,1,4,12
3098,22/02/18 12:00,1083,3,NB_OS,1,North,570,0,,15473,37,1,548,0,21,0,0,4,12
3099,22/02/18 12:00,1083,4,SB_OS,2,South,556,0,,16206,22,12,530,2,12,0,0,4,12
3100,22/02/18 12:00,1083,5,SB_MID,2,South,583,0,,15540,36,18,543,0,20,1,1,4,12
3101,22/02/18 12:00,1083,6,SB_NS,2,South,714,0,,14853,57,6,655,2,35,6,10,4,12
3102,22/02/18 13:00,1083,1,NB_NS,1,North,653,0,,13681,49,4,604,3,29,3,10,4,13
3103,22/02/18 13:00,1083,2,NB_MID,1,North,600,0,,14662,52,6,560,2,29,2,1,4,13
3104,22/02/18 13:00,1083,3,NB_OS,1,North,548,0,,15386,31,3,528,0,17,0,0,4,13
3105,22/02/18 13:00,1083,4,SB_OS,2,South,501,0,,16225,24,19,466,4,12,0,0,4,13
3106,22/02/18 13:00,1083,5,SB_MID,2,South,631,0,,15770,38,22,585,0,23,1,0,4,13
3107,22/02/18 13:00,1083,6,SB_NS,2,South,729,0,,14618,56,6,673,1,37,4,8,4,13
3108,22/02/18 14:00,1083,1,NB_NS,1,North,645,0,,13726,67,2,587,4,40,3,9,4,14
3109,22/02/18 14:00,1083,2,NB_MID,1,North,503,0,,14922,32,2,484,1,14,2,0,4,14
3110,22/02/18 14:00,1083,3,NB_OS,1,North,459,0,,15524,39,0,439,1,17,1,1,4,14
3111,22/02/18 14:00,1083,4,SB_OS,2,South,601,0,,16106,23,14,570,2,14,0,1,4,14
3112,22/02/18 14:00,1083,5,SB_MID,2,South,666,0,,15630,39,16,621,3,22,4,0,4,14
3113,22/02/18 14:00,1083,6,SB_NS,2,South,853,0,,14572,46,6,797,2,35,4,9,4,14
3114,22/02/18 15:00,1083,1,NB_NS,1,North,756,0,,12333,61,7,691,3,44,2,9,4,15
3115,22/02/18 15:00,1083,2,NB_MID,1,North,583,0,,14215,60,6,536,4,33,2,2,4,15
3116,22/02/18 15:00,1083,3,NB_OS,1,North,569,0,,14680,42,3,542,0,24,0,0,4,15
3117,22/02/18 15:00,1083,4,SB_OS,2,South,664,0,,15950,15,18,635,1,10,0,0,4,15
3118,22/02/18 15:00,1083,5,SB_MID,2,South,733,0,,15007,25,25,686,2,18,0,2,4,15
3119,22/02/18 15:00,1083,6,SB_NS,2,South,1091,0,,13957,41,4,1031,2,38,7,9,4,15
3120,22/02/18 16:00,1083,1,NB_NS,1,North,955,0,,12736,49,4,891,4,47,0,9,4,16
3121,22/02/18 16:00,1083,2,NB_MID,1,North,704,0,,14429,41,6,666,2,24,5,1,4,16
3122,22/02/18 16:00,1083,3,NB_OS,1,North,730,0,,14919,18,2,711,3,13,0,1,4,16
3123,22/02/18 16:00,1083,4,SB_OS,2,South,757,0,,15571,8,16,734,1,6,0,0,4,16
3124,22/02/18 16:00,1083,5,SB_MID,2,South,750,0,,14939,27,20,710,0,19,1,0,4,16
3125,22/02/18 16:00,1083,6,SB_NS,2,South,1349,0,,13484,13,9,1313,0,16,2,9,4,16
3126,22/02/18 17:00,1083,1,NB_NS,1,North,993,0,,11778,27,7,950,1,25,2,8,4,17
3127,22/02/18 17:00,1083,2,NB_MID,1,North,827,0,,13334,19,6,804,0,14,2,1,4,17
3128,22/02/18 17:00,1083,3,NB_OS,1,North,922,0,,13946,18,4,900,0,16,1,1,4,17
3129,22/02/18 17:00,1083,4,SB_OS,2,South,684,0,,15599,9,18,659,1,5,1,0,4,17
3130,22/02/18 17:00,1083,5,SB_MID,2,South,731,0,,14544,12,17,704,0,7,2,1,4,17
3131,22/02/18 17:00,1083,6,SB_NS,2,South,1214,0,,13460,7,6,1191,0,7,2,8,4,17
3132,22/02/18 18:00,1083,1,NB_NS,1,North,652,0,,13112,28,4,622,1,15,3,7,4,18
3133,22/02/18 18:00,1083,2,NB_MID,1,North,733,0,,13694,19,5,712,0,14,0,2,4,18
3134,22/02/18 18:00,1083,3,NB_OS,1,North,734,0,,14483,10,2,725,0,7,0,0,4,18
3135,22/02/18 18:00,1083,4,SB_OS,2,South,588,0,,15600,7,16,568,0,4,0,0,4,18
3136,22/02/18 18:00,1083,5,SB_MID,2,South,654,0,,14800,12,11,634,1,7,1,0,4,18
3137,22/02/18 18:00,1083,6,SB_NS,2,South,928,0,,13352,9,5,904,0,7,1,11,4,18
3138,22/02/18 19:00,1083,1,NB_NS,1,North,418,0,,14242,17,2,402,1,7,0,6,4,19
3139,22/02/18 19:00,1083,2,NB_MID,1,North,515,0,,15086,16,8,499,0,6,2,0,4,19
3140,22/02/18 19:00,1083,3,NB_OS,1,North,429,0,,15786,9,1,424,0,4,0,0,4,19
3141,22/02/18 19:00,1083,4,SB_OS,2,South,431,0,,16499,5,5,424,0,2,0,0,4,19
3142,22/02/18 19:00,1083,5,SB_MID,2,South,504,0,,15860,12,7,491,0,6,0,0,4,19
3143,22/02/18 19:00,1083,6,SB_NS,2,South,675,0,,15179,13,3,655,0,8,1,8,4,19
3144,22/02/18 20:00,1083,1,NB_NS,1,North,379,0,,14919,21,2,365,0,7,1,4,4,20
3145,22/02/18 20:00,1083,2,NB_MID,1,North,377,0,,15592,19,0,370,0,4,3,0,4,20
3146,22/02/18 20:00,1083,3,NB_OS,1,North,322,0,,16132,6,1,319,0,2,0,0,4,20
3147,22/02/18 20:00,1083,4,SB_OS,2,South,277,0,,17045,4,9,267,0,1,0,0,4,20
3148,22/02/18 20:00,1083,5,SB_MID,2,South,417,0,,16456,10,8,405,0,3,1,0,4,20
3149,22/02/18 20:00,1083,6,SB_NS,2,South,477,0,,15846,17,5,460,0,5,3,4,4,20
3150,22/02/18 21:00,1083,1,NB_NS,1,North,242,0,,15054,17,2,232,0,4,0,4,4,21
3151,22/02/18 21:00,1083,2,NB_MID,1,North,266,0,,15897,34,3,254,0,5,4,0,4,21
3152,22/02/18 21:00,1083,3,NB_OS,1,North,166,0,,16464,12,1,163,0,2,0,0,4,21
3153,22/02/18 21:00,1083,4,SB_OS,2,South,176,0,,17075,6,9,166,0,1,0,0,4,21
3154,22/02/18 21:00,1083,5,SB_MID,2,South,330,0,,16584,18,8,316,0,5,1,0,4,21
3155,22/02/18 21:00,1083,6,SB_NS,2,South,431,0,,15338,12,3,416,1,5,0,6,4,21
3156,22/02/18 22:00,1083,1,NB_NS,1,North,167,0,,15439,36,1,157,0,6,0,3,4,22
3157,22/02/18 22:00,1083,2,NB_MID,1,North,229,0,,15746,22,2,221,1,4,1,0,4,22
3158,22/02/18 22:00,1083,3,NB_OS,1,North,122,0,,16853,16,0,120,0,2,0,0,4,22
3159,22/02/18 22:00,1083,4,SB_OS,2,South,154,0,,17738,0,0,154,0,0,0,0,4,22
3160,22/02/18 22:00,1083,5,SB_MID,2,South,260,0,,17057,8,5,253,0,1,1,0,4,22
3161,22/02/18 22:00,1083,6,SB_NS,2,South,298,0,,15845,20,7,282,0,6,0,3,4,22
3162,22/02/18 23:00,1083,1,NB_NS,1,North,91,0,,15971,11,0,86,0,1,0,4,4,23
3163,22/02/18 23:00,1083,2,NB_MID,1,North,147,0,,16527,27,1,141,1,3,1,0,4,23
3164,22/02/18 23:00,1083,3,NB_OS,1,North,59,0,,17298,34,0,57,0,2,0,0,4,23
3165,22/02/18 23:00,1083,4,SB_OS,2,South,67,0,,18022,0,2,65,0,0,0,0,4,23
3166,22/02/18 23:00,1083,5,SB_MID,2,South,171,0,,17529,12,5,164,0,1,1,0,4,23
3167,22/02/18 23:00,1083,6,SB_NS,2,South,176,0,,16375,23,1,167,0,4,0,4,4,23
3168,23/02/18 00:00,1083,1,NB_NS,1,North,61,0,,16484,33,0,59,0,2,0,0,5,0
3169,23/02/18 00:00,1083,2,NB_MID,1,North,93,0,,16275,32,0,90,0,2,1,0,5,0
3170,23/02/18 00:00,1083,3,NB_OS,1,North,25,0,,17989,0,0,25,0,0,0,0,5,0
3171,23/02/18 00:00,1083,4,SB_OS,2,South,30,0,,19037,33,3,26,0,0,1,0,5,0
3172,23/02/18 00:00,1083,5,SB_MID,2,South,83,0,,17731,12,2,80,0,0,1,0,5,0
3173,23/02/18 00:00,1083,6,SB_NS,2,South,101,0,,16691,20,3,96,0,0,2,0,5,0
3174,23/02/18 01:00,1083,1,NB_NS,1,North,32,0,,15634,0,0,32,0,0,0,0,5,1
3175,23/02/18 01:00,1083,2,NB_MID,1,North,67,0,,16679,15,0,66,0,0,1,0,5,1
3176,23/02/18 01:00,1083,3,NB_OS,1,North,6,0,,17269,0,0,6,0,0,0,0,5,1
3177,23/02/18 01:00,1083,4,SB_OS,2,South,13,0,,17992,0,1,12,0,0,0,0,5,1
3178,23/02/18 01:00,1083,5,SB_MID,2,South,56,0,,17436,36,1,53,0,2,0,0,5,1
3179,23/02/18 01:00,1083,6,SB_NS,2,South,54,0,,16276,56,0,51,0,3,0,0,5,1
3180,23/02/18 02:00,1083,1,NB_NS,1,North,29,0,,15661,138,0,25,0,3,1,0,5,2
3181,23/02/18 02:00,1083,2,NB_MID,1,North,36,0,,16821,83,0,33,0,3,0,0,5,2
3182,23/02/18 02:00,1083,3,NB_OS,1,North,7,0,,16587,0,0,7,0,0,0,0,5,2
3183,23/02/18 02:00,1083,4,SB_OS,2,South,6,0,,15787,167,0,5,0,0,1,0,5,2
3184,23/02/18 02:00,1083,5,SB_MID,2,South,38,0,,18480,26,0,37,0,1,0,0,5,2
3185,23/02/18 02:00,1083,6,SB_NS,2,South,51,0,,15975,78,0,47,0,3,1,0,5,2
3186,23/02/18 03:00,1083,1,NB_NS,1,North,32,0,,17352,94,0,29,0,2,1,0,5,3
3187,23/02/18 03:00,1083,2,NB_MID,1,North,26,0,,16143,0,1,25,0,0,0,0,5,3
3188,23/02/18 03:00,1083,3,NB_OS,1,North,8,0,,16424,0,0,8,0,0,0,0,5,3
3189,23/02/18 03:00,1083,4,SB_OS,2,South,7,0,,17182,0,1,6,0,0,0,0,5,3
3190,23/02/18 03:00,1083,5,SB_MID,2,South,38,0,,16981,79,4,31,0,3,0,0,5,3
3191,23/02/18 03:00,1083,6,SB_NS,2,South,38,0,,16857,132,0,33,0,4,1,0,5,3
3192,23/02/18 04:00,1083,1,NB_NS,1,North,50,0,,15572,40,0,48,0,2,0,0,5,4
3193,23/02/18 04:00,1083,2,NB_MID,1,North,54,0,,16698,56,0,51,0,3,0,0,5,4
3194,23/02/18 04:00,1083,3,NB_OS,1,North,16,0,,18368,0,0,16,0,0,0,0,5,4
3195,23/02/18 04:00,1083,4,SB_OS,2,South,11,0,,15758,182,0,9,0,1,1,0,5,4
3196,23/02/18 04:00,1083,5,SB_MID,2,South,47,0,,17701,21,1,45,0,1,0,0,5,4
3197,23/02/18 04:00,1083,6,SB_NS,2,South,76,0,,16685,105,0,68,0,5,3,0,5,4
3198,23/02/18 05:00,1083,1,NB_NS,1,North,154,0,,15904,39,1,144,0,6,0,3,5,5
3199,23/02/18 05:00,1083,2,NB_MID,1,North,142,0,,16481,77,2,128,0,10,1,1,5,5
3200,23/02/18 05:00,1083,3,NB_OS,1,North,54,0,,17459,37,1,51,0,2,0,0,5,5
3201,23/02/18 05:00,1083,4,SB_OS,2,South,42,0,,16832,24,2,38,0,1,0,1,5,5
3202,23/02/18 05:00,1083,5,SB_MID,2,South,101,0,,18460,30,3,95,0,3,0,0,5,5
3203,23/02/18 05:00,1083,6,SB_NS,2,South,122,0,,16997,82,2,110,0,10,0,0,5,5
3204,23/02/18 06:00,1083,1,NB_NS,1,North,316,0,,14752,38,5,290,0,9,3,9,5,6
3205,23/02/18 06:00,1083,2,NB_MID,1,North,417,0,,15261,65,1,388,1,20,7,0,5,6
3206,23/02/18 06:00,1083,3,NB_OS,1,North,374,0,,15713,29,1,362,0,11,0,0,5,6
3207,23/02/18 06:00,1083,4,SB_OS,2,South,216,0,,17707,9,8,205,0,2,0,1,5,6
3208,23/02/18 06:00,1083,5,SB_MID,2,South,257,0,,17363,35,9,239,0,9,0,0,5,6
3209,23/02/18 06:00,1083,6,SB_NS,2,South,330,0,,16589,70,3,301,0,21,2,3,5,6
3210,23/02/18 07:00,1083,1,NB_NS,1,North,757,0,,12700,36,11,708,0,25,2,11,5,7
3211,23/02/18 07:00,1083,2,NB_MID,1,North,1013,0,,11803,27,5,976,3,22,5,2,5,7
3212,23/02/18 07:00,1083,3,NB_OS,1,North,1123,0,,11434,32,2,1083,1,33,3,1,5,7
3213,23/02/18 07:00,1083,4,SB_OS,2,South,493,0,,16562,26,13,467,0,11,2,0,5,7
3214,23/02/18 07:00,1083,5,SB_MID,2,South,533,0,,16170,30,18,497,1,16,0,1,5,7
3215,23/02/18 07:00,1083,6,SB_NS,2,South,833,0,,15191,43,8,780,0,32,4,9,5,7
3216,23/02/18 08:00,1083,1,NB_NS,1,North,730,0,,12747,40,4,685,2,28,1,10,5,8
3217,23/02/18 08:00,1083,2,NB_MID,1,North,908,0,,12414,40,5,865,1,32,4,1,5,8
3218,23/02/18 08:00,1083,3,NB_OS,1,North,956,0,,12787,23,3,929,2,21,1,0,5,8
3219,23/02/18 08:00,1083,4,SB_OS,2,South,585,0,,15681,27,17,551,0,14,2,1,5,8
3220,23/02/18 08:00,1083,5,SB_MID,2,South,610,0,,14939,46,14,565,2,27,1,1,5,8
3221,23/02/18 08:00,1083,6,SB_NS,2,South,894,0,,14257,62,7,820,3,47,8,9,5,8
3222,23/02/18 09:00,1083,1,NB_NS,1,North,643,0,,13522,65,3,586,1,41,1,11,5,9
3223,23/02/18 09:00,1083,2,NB_MID,1,North,789,0,,14205,49,5,744,1,35,4,0,5,9
3224,23/02/18 09:00,1083,3,NB_OS,1,North,777,0,,14569,32,2,750,0,25,0,0,5,9
3225,23/02/18 09:00,1083,4,SB_OS,2,South,446,0,,16481,18,7,430,1,7,1,0,5,9
3226,23/02/18 09:00,1083,5,SB_MID,2,South,513,0,,15826,62,16,463,0,32,0,2,5,9
3227,23/02/18 09:00,1083,6,SB_NS,2,South,711,0,,15090,75,8,638,2,50,3,10,5,9
3228,23/02/18 10:00,1083,1,NB_NS,1,North,591,0,,13884,66,2,540,1,37,2,9,5,10
3229,23/02/18 10:00,1083,2,NB_MID,1,North,613,0,,14728,57,10,565,3,32,3,0,5,10
3230,23/02/18 10:00,1083,3,NB_OS,1,North,482,0,,15647,33,3,463,0,16,0,0,5,10
3231,23/02/18 10:00,1083,4,SB_OS,2,South,441,0,,16463,27,14,415,0,11,1,0,5,10
3232,23/02/18 10:00,1083,5,SB_MID,2,South,504,0,,15917,73,16,450,0,36,1,1,5,10
3233,23/02/18 10:00,1083,6,SB_NS,2,South,647,0,,15012,70,1,588,1,42,3,12,5,10
3234,23/02/18 11:00,1083,1,NB_NS,1,North,629,0,,13748,64,6,572,2,38,2,9,5,11
3235,23/02/18 11:00,1083,2,NB_MID,1,North,699,0,,14640,63,7,644,1,39,5,3,5,11
3236,23/02/18 11:00,1083,3,NB_OS,1,North,549,0,,15493,29,1,532,0,16,0,0,5,11
3237,23/02/18 11:00,1083,4,SB_OS,2,South,499,0,,16065,30,9,475,0,15,0,0,5,11
3238,23/02/18 11:00,1083,5,SB_MID,2,South,582,0,,15592,48,16,536,2,26,2,0,5,11
3239,23/02/18 11:00,1083,6,SB_NS,2,South,686,0,,14964,66,8,623,2,40,5,8,5,11
3240,23/02/18 12:00,1083,1,NB_NS,1,North,610,0,,13698,64,7,549,6,37,2,9,5,12
3241,23/02/18 12:00,1083,2,NB_MID,1,North,680,0,,14901,46,5,644,0,29,2,0,5,12
3242,23/02/18 12:00,1083,3,NB_OS,1,North,610,0,,15599,31,3,586,2,19,0,0,5,12
3243,23/02/18 12:00,1083,4,SB_OS,2,South,593,0,,16232,32,9,560,5,19,0,0,5,12
3244,23/02/18 12:00,1083,5,SB_MID,2,South,644,0,,15589,45,17,596,2,29,0,0,5,12
3245,23/02/18 12:00,1083,6,SB_NS,2,South,793,0,,14757,50,7,737,0,38,2,9,5,12
3246,23/02/18 13:00,1083,1,NB_NS,1,North,640,0,,13595,41,11,593,2,23,3,8,5,13
3247,23/02/18 13:00,1083,2,NB_MID,1,North,697,0,,14567,65,8,644,0,43,2,0,5,13
3248,23/02/18 13:00,1083,3,NB_OS,1,North,613,0,,15457,26,2,593,1,15,1,1,5,13
3249,23/02/18 13:00,1083,4,SB_OS,2,South,572,0,,16048,23,14,543,2,11,2,0,5,13
3250,23/02/18 13:00,1083,5,SB_MID,2,South,647,0,,15643,32,21,602,3,19,2,0,5,13
3251,23/02/18 13:00,1083,6,SB_NS,2,South,827,0,,14469,52,3,773,0,40,3,8,5,13
3252,23/02/18 14:00,1083,1,NB_NS,1,North,692,0,,13508,56,3,638,3,35,4,9,5,14
3253,23/02/18 14:00,1083,2,NB_MID,1,North,610,0,,14405,48,3,576,1,28,1,1,5,14
3254,23/02/18 14:00,1083,3,NB_OS,1,North,564,0,,15161,37,5,535,3,21,0,0,5,14
3255,23/02/18 14:00,1083,4,SB_OS,2,South,677,0,,16078,22,10,648,4,15,0,0,5,14
3256,23/02/18 14:00,1083,5,SB_MID,2,South,720,0,,15353,29,24,673,2,20,1,0,5,14
3257,23/02/18 14:00,1083,6,SB_NS,2,South,990,0,,14440,53,8,920,1,47,5,9,5,14
3258,23/02/18 15:00,1083,1,NB_NS,1,North,782,0,,13009,65,11,708,2,51,0,10,5,15
3259,23/02/18 15:00,1083,2,NB_MID,1,North,650,0,,14371,46,2,616,1,27,3,1,5,15
3260,23/02/18 15:00,1083,3,NB_OS,1,North,649,0,,14935,25,1,632,0,16,0,0,5,15
3261,23/02/18 15:00,1083,4,SB_OS,2,South,723,0,,16141,12,16,695,2,8,1,1,5,15
3262,23/02/18 15:00,1083,5,SB_MID,2,South,757,0,,14944,25,15,720,2,18,1,1,5,15
3263,23/02/18 15:00,1083,6,SB_NS,2,South,1136,0,,14047,31,7,1086,2,31,4,6,5,15
3264,23/02/18 16:00,1083,1,NB_NS,1,North,991,0,,12070,41,7,932,0,40,1,11,5,16
3265,23/02/18 16:00,1083,2,NB_MID,1,North,727,0,,13870,25,8,698,1,14,4,2,5,16
3266,23/02/18 16:00,1083,3,NB_OS,1,North,805,0,,14427,21,2,785,1,17,0,0,5,16
3267,23/02/18 16:00,1083,4,SB_OS,2,South,712,0,,16072,7,14,691,2,4,1,0,5,16
3268,23/02/18 16:00,1083,5,SB_MID,2,South,772,0,,15244,17,23,735,1,13,0,0,5,16
3269,23/02/18 16:00,1083,6,SB_NS,2,South,1312,0,,14143,21,10,1262,2,26,2,10,5,16
3270,23/02/18 17:00,1083,1,NB_NS,1,North,780,0,,10171,29,5,743,3,19,4,6,5,17
3271,23/02/18 17:00,1083,2,NB_MID,1,North,807,0,,12493,21,9,775,1,11,6,5,5,17
